provider,OeMnemonic,ProviderMnemonic,indicator_id,indicator_name,haver_description,haver_long_source,haver_discontinued,date,value
bis-sdmx,,B273XNB@BIS,WS_EER/M.N.B.MX,Mexico - Nominal - Broad (64 economies),"Nominal Effective Exchange Rate (Broad, 64 economies)",Bank for International Settlements,False,1998-06-01,239.08
bis-sdmx,,B273XNB@BIS,WS_EER/M.N.B.MX,Mexico - Nominal - Broad (64 economies),"Nominal Effective Exchange Rate (Broad, 64 economies)",Bank for International Settlements,False,1998-07-01,239.84
bis-sdmx,,B273XNB@BIS,WS_EER/M.N.B.MX,Mexico - Nominal - Broad (64 economies),"Nominal Effective Exchange Rate (Broad, 64 economies)",Bank for International Settlements,False,1998-08-01,228.54
bis-sdmx,,B273XNB@BIS,WS_EER/M.N.B.MX,Mexico - Nominal - Broad (64 economies),"Nominal Effective Exchange Rate (Broad, 64 economies)",Bank for International Settlements,False,1998-09-01,208.5
bis-sdmx,,B273XNB@BIS,WS_EER/M.N.B.MX,Mexico - Nominal - Broad (64 economies),"Nominal Effective Exchange Rate (Broad, 64 economies)",Bank for International Settlements,False,1998-10-01,207.33
bis-sdmx,,B273XNB@BIS,WS_EER/M.N.B.MX,Mexico - Nominal - Broad (64 economies),"Nominal Effective Exchange Rate (Broad, 64 economies)",Bank for International Settlements,False,1998-11-01,210.97
bis-sdmx,,B273XNB@BIS,WS_EER/M.N.B.MX,Mexico - Nominal - Broad (64 economies),"Nominal Effective Exchange Rate (Broad, 64 economies)",Bank for International Settlements,False,1998-12-01,212.33
bis-sdmx,,B273XNB@BIS,WS_EER/M.N.B.MX,Mexico - Nominal - Broad (64 economies),"Nominal Effective Exchange Rate (Broad, 64 economies)",Bank for International Settlements,False,1999-01-01,206.57
bis-sdmx,,B273XNB@BIS,WS_EER/M.N.B.MX,Mexico - Nominal - Broad (64 economies),"Nominal Effective Exchange Rate (Broad, 64 economies)",Bank for International Settlements,False,1999-02-01,211.86
bis-sdmx,,B273XNB@BIS,WS_EER/M.N.B.MX,Mexico - Nominal - Broad (64 economies),"Nominal Effective Exchange Rate (Broad, 64 economies)",Bank for International Settlements,False,1999-03-01,218.91
bis-sdmx,,B273XNB@BIS,WS_EER/M.N.B.MX,Mexico - Nominal - Broad (64 economies),"Nominal Effective Exchange Rate (Broad, 64 economies)",Bank for International Settlements,False,1999-04-01,225.77
bis-sdmx,,B273XNB@BIS,WS_EER/M.N.B.MX,Mexico - Nominal - Broad (64 economies),"Nominal Effective Exchange Rate (Broad, 64 economies)",Bank for International Settlements,False,1999-05-01,227.03
bis-sdmx,,B273XNB@BIS,WS_EER/M.N.B.MX,Mexico - Nominal - Broad (64 economies),"Nominal Effective Exchange Rate (Broad, 64 economies)",Bank for International Settlements,False,1999-06-01,224.21
bis-sdmx,,B273XNB@BIS,WS_EER/M.N.B.MX,Mexico - Nominal - Broad (64 economies),"Nominal Effective Exchange Rate (Broad, 64 economies)",Bank for International Settlements,False,1999-07-01,227.7
bis-sdmx,,B273XNB@BIS,WS_EER/M.N.B.MX,Mexico - Nominal - Broad (64 economies),"Nominal Effective Exchange Rate (Broad, 64 economies)",Bank for International Settlements,False,1999-08-01,226.64
bis-sdmx,,B273XNB@BIS,WS_EER/M.N.B.MX,Mexico - Nominal - Broad (64 economies),"Nominal Effective Exchange Rate (Broad, 64 economies)",Bank for International Settlements,False,1999-09-01,227.46
bis-sdmx,,B273XNB@BIS,WS_EER/M.N.B.MX,Mexico - Nominal - Broad (64 economies),"Nominal Effective Exchange Rate (Broad, 64 economies)",Bank for International Settlements,False,1999-10-01,221.71
bis-sdmx,,B273XNB@BIS,WS_EER/M.N.B.MX,Mexico - Nominal - Broad (64 economies),"Nominal Effective Exchange Rate (Broad, 64 economies)",Bank for International Settlements,False,1999-11-01,225.6
bis-sdmx,,B273XNB@BIS,WS_EER/M.N.B.MX,Mexico - Nominal - Broad (64 economies),"Nominal Effective Exchange Rate (Broad, 64 economies)",Bank for International Settlements,False,1999-12-01,225.52
bis-sdmx,,B273XNB@BIS,WS_EER/M.N.B.MX,Mexico - Nominal - Broad (64 economies),"Nominal Effective Exchange Rate (Broad, 64 economies)",Bank for International Settlements,False,2000-01-01,223.55
bis-sdmx,,B273XNB@BIS,WS_EER/M.N.B.MX,Mexico - Nominal - Broad (64 economies),"Nominal Effective Exchange Rate (Broad, 64 economies)",Bank for International Settlements,False,2000-02-01,226.42
bis-sdmx,,B273XNB@BIS,WS_EER/M.N.B.MX,Mexico - Nominal - Broad (64 economies),"Nominal Effective Exchange Rate (Broad, 64 economies)",Bank for International Settlements,False,2000-03-01,229.71
